,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist,song_name,cluster
10059,0.9,0.365,10,-6.395,0,0.236,0.147,0.185,0.179,0.136,135.004,21 Savage,Mad Stalkers,3
10060,0.879,0.41,8,-9.233,1,0.551,0.000897,2.09e-05,0.108,0.0703,80.011,21 Savage,4L,3
10061,0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,21 Savage,monster,4
10062,0.849,0.635,7,-4.068,1,0.254,0.000608,8.44e-06,0.062,0.798,89.484,21 Savage,Steppin On Niggas,3
10063,0.782,0.359,0,-9.335,0,0.283,0.199,0.00105,0.106,0.0708,143.041,21 Savage,Savage Mode,3
10064,0.841,0.695,9,-5.625,1,0.415,0.001,4.26e-05,0.189,0.408,173.368,21 Savage,out for the night,3
10065,0.904,0.575,1,-7.823,1,0.346,0.0493,0.0,0.256,0.359,141.037,21 Savage,break da law,3
10066,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001,Maggie Rogers,Alaska,4
10067,0.707,0.67,9,-6.137,1,0.0323,0.164,0.00283,0.109,0.822,112.993,Maggie Rogers,Love You For A Long Time,1
10068,0.657,0.569,2,-6.287,1,0.0542,0.201,1.38e-05,0.126,0.399,102.054,Maggie Rogers,Light On,1
10069,0.269,0.764,7,-3.735,1,0.0534,0.132,0.0,0.0723,0.15,181.299,Maggie Rogers,That's Where I Am,0
10070,0.389,0.322,2,-8.933,1,0.0355,0.613,0.000534,0.093,0.453,86.929,Maggie Rogers,Fallingwater,2
10071,0.572,0.853,9,-2.114,1,0.0351,0.0982,7.25e-06,0.131,0.572,150.03,Maggie Rogers,Shatter,0
10072,0.65,0.28,4,-7.442,1,0.0305,0.495,3.55e-06,0.106,0.103,119.939,Maggie Rogers,New Song,2
10073,0.557,0.496,10,-7.184,1,0.0332,0.208,0.00824,0.147,0.248,84.912,Maggie Rogers,Say It,2
10074,0.533,0.746,2,-3.281,1,0.0316,0.022,2.93e-05,0.274,0.36,90.043,Maggie Rogers,Want Want,0
10075,0.479,0.667,8,-5.429,1,0.177,0.0323,0.0,0.306,0.734,177.958,Maggie Rogers,Overnight,0
10076,0.387,0.728,9,-5.33,1,0.053,0.283,0.00516,0.108,0.129,123.35,Maggie Rogers,Anywhere With You,0
10077,0.735,0.688,5,-5.471,1,0.104,0.21,3.11e-05,0.106,0.282,110.045,Maggie Rogers,Burning,1
10078,0.644,0.561,9,-7.118,1,0.0318,0.234,0.00359,0.104,0.0615,95.014,Maggie Rogers,Dog Years,2
10079,0.712,0.46,0,-9.6,1,0.201,0.66,6.42e-06,0.101,0.123,79.98,Maggie Rogers,Tim McGraw - Recorded At Spotify Studios NYC,2
10080,0.618,0.695,7,-5.415,1,0.189,0.211,3.96e-05,0.11,0.766,199.95,Maggie Rogers,Give A Little,0
10081,0.869,0.469,7,-11.502,0,0.0631,0.562,0.67,0.125,0.863,122.969,Maggie Rogers,Alaska - Sofi Tukker Remix,6
10082,0.593,0.592,4,-6.162,1,0.0357,0.293,0.0,0.265,0.255,129.958,Maggie Rogers,On + Off,0
10083,0.614,0.617,8,-4.23,1,0.0295,0.641,0.000178,0.0648,0.15,105.933,Maggie Rogers,Horses,2
10084,0.442,0.753,4,-6.073,1,0.0622,0.343,4.94e-06,0.135,0.276,163.951,Maggie Rogers,Back In My Body,0
10085,0.73,0.774,1,-5.5,1,0.0463,0.00373,0.00412,0.692,0.326,101.01,Maggie Rogers,Retrograde,5
10086,0.633,0.8,1,-4.276,1,0.0364,0.281,0.00133,0.115,0.451,94.989,Maggie Rogers,Be Cool,1
10087,0.664,0.753,11,-4.734,0,0.0357,0.0538,0.0,0.345,0.786,95.036,Maggie Rogers,The Knife,4
10088,0.485,0.492,6,-6.169,1,0.0343,0.673,6.26e-05,0.137,0.155,123.923,Maggie Rogers,Begging for Rain,2
10089,0.523,0.152,2,-9.851,1,0.0371,0.844,0.0,0.102,0.246,93.01,Maggie Rogers,Light On - Recorded At Spotify Studios NYC,2
10090,0.642,0.82,9,-4.548,0,0.0307,0.216,2.67e-06,0.131,0.521,104.018,Maggie Rogers,Alaska - Toby Green Remix,4
10091,0.711,0.684,7,-7.456,1,0.0537,0.136,0.0,0.108,0.274,135.555,Maggie Rogers,Split Stones,0
10092,0.739,0.393,7,-7.773,1,0.0411,0.563,0.0,0.608,0.452,134.961,Maggie Rogers,I've Got a Friend,5
10093,0.315,0.807,7,-2.113,1,0.0463,0.0685,0.0,0.0866,0.194,144.318,Maggie Rogers,Honey,0
10094,0.505,0.761,11,-6.279,1,0.0454,0.0883,0.527,0.107,0.41,130.002,Maggie Rogers,Symphony,6
10095,0.483,0.099,9,-11.179,0,0.0348,0.937,0.0,0.0759,0.263,110.34,Maggie Rogers,Past Life,2
10096,0.416,0.173,10,-14.178,0,0.106,0.92,0.0,0.0738,0.271,94.436,Maggie Rogers,Color Song,2
10097,0.625,0.146,2,-9.497,1,0.0297,0.394,8.44e-05,0.119,0.235,113.952,Maggie Rogers,Different Kind of World,2
10098,0.569,0.724,6,-4.076,0,0.0474,0.228,0.0,0.27,0.562,83.118,Grupo Frontera,un x100to,4
10099,0.616,0.834,9,-3.069,1,0.0664,0.06,0.0,0.338,0.746,151.701,Grupo Frontera,EL AMOR DE SU VIDA,0
10100,0.57,0.589,9,-5.378,1,0.0488,0.0753,0.0,0.0582,0.796,182.318,Grupo Frontera,Di Que Si,0
10101,0.594,0.527,0,-9.335,1,0.0335,0.121,0.0,0.234,0.692,172.712,Grupo Frontera,No Se Va - EN VIVO,0
10102,0.571,0.584,9,-5.38,1,0.0501,0.0738,0.0,0.0591,0.783,182.317,Grupo Frontera,Di Que Sí,0
10103,0.601,0.775,9,-4.244,1,0.0421,0.0838,0.0,0.116,0.66,147.854,Grupo Frontera,LE VA DOLER,0
10104,0.57,0.71,0,-4.526,1,0.0304,0.0898,0.0,0.292,0.752,172.719,Grupo Frontera,NO SE VA - EN VIVO,0
10105,0.686,0.689,9,-4.46,1,0.0548,0.311,0.0,0.147,0.758,84.016,Grupo Frontera,EN ALTAVOZ,1
10106,0.651,0.423,7,-11.99,1,0.0494,0.057,0.0,0.186,0.782,143.894,Grupo Frontera,Mas Que Amigos - En Vivo,1
10107,0.632,0.533,7,-11.093,1,0.0349,0.135,0.0,0.282,0.72,158.033,Grupo Frontera,Si Yo Fuera Ladrón,1
10108,0.721,0.782,11,-3.51,1,0.045,0.251,0.0,0.107,0.77,90.001,Grupo Frontera,OJITOS ROJOS,1
10109,0.69,0.554,5,-7.13,1,0.0292,0.0137,0.0,0.115,0.889,120.686,Grupo Frontera,Ex de Verdad,1
10110,0.709,0.436,7,-11.939,1,0.221,0.138,3.39e-05,0.131,0.796,162.652,Grupo Frontera,La Ladrona - En Vivo,3
10111,0.687,0.553,8,-10.481,1,0.0592,0.039,0.0,0.137,0.878,101.207,Grupo Frontera,Agachadita,1
10112,0.511,0.572,5,-8.822,1,0.0362,0.134,0.0,0.371,0.873,152.265,Grupo Frontera,No Te Arrepentiras,1
10113,0.725,0.642,2,-4.975,1,0.0294,0.253,0.0,0.244,0.588,134.988,Grupo Frontera,Super Poderes,1
10114,0.497,0.644,10,-4.309,1,0.0443,0.188,0.0,0.114,0.779,162.542,Grupo Frontera,QUE VUELVAS,0
10115,0.619,0.426,9,-11.831,1,0.0642,0.126,2.31e-06,0.0998,0.768,146.941,Grupo Frontera,La Pareja Ideal - En Vivo,1
10116,0.512,0.589,3,-9.54,1,0.0448,0.23,3.28e-06,0.105,0.764,168.298,Grupo Frontera,La Plata - En Vivo,0
10117,0.829,0.563,9,-4.605,1,0.0387,0.325,0.0,0.236,0.812,99.993,Grupo Frontera,ME GUSTAS,1
10118,0.736,0.796,6,-3.72,0,0.0275,0.139,0.0,0.299,0.774,105.003,Grupo Frontera,LAS FLORES,4
10119,0.574,0.799,0,-3.726,1,0.0396,0.578,0.0,0.498,0.761,132.525,Grupo Frontera,DE LUNES A LUNES,5
10120,0.657,0.83,10,-3.342,1,0.0351,0.193,0.0,0.0594,0.839,136.785,Grupo Frontera,CANSADO DE SUFRIR,1
10121,0.621,0.403,4,-12.578,1,0.0651,0.0585,6.02e-06,0.278,0.715,169.623,Grupo Frontera,Estos Celos - En Vivo,1
10122,0.534,0.447,2,-11.755,1,0.0733,0.129,1.48e-05,0.255,0.668,176.097,Grupo Frontera,El Ultimo Beso - En Vivo,0
10123,0.653,0.811,7,-5.528,1,0.0291,0.351,0.0,0.141,0.877,146.976,Grupo Frontera,CUÍDALA,1
10124,0.512,0.623,0,-8.854,1,0.0303,0.218,0.417,0.0819,0.969,137.086,Grupo Frontera,Mi Chilena Sin Fronteras,1
10125,0.781,0.759,9,-4.261,1,0.046,0.221,0.00608,0.262,0.5,97.501,Grupo Frontera,Cruzando fronteras,1
10126,0.775,0.832,5,-6.834,1,0.031,0.433,0.00278,0.181,0.937,101.044,Grupo Frontera,Más Allá de las Fronteras,1
10127,0.811,0.55,4,-7.89,0,0.0561,0.269,0.622,0.0628,0.917,123.259,Grupo Frontera,No Te Detengas - Remasterizado,6
10128,0.77,0.665,1,-6.903,0,0.0416,4.55e-05,0.0,0.368,0.354,87.011,Paul Wall,Bizzy Body (feat. Webbie & Mouse),4
10129,0.761,0.695,1,-5.395,0,0.192,0.0373,0.0,0.318,0.547,147.979,Paul Wall,"Swangin In the Rain (feat. Slim Thug, J-Dawg, Lil Keke, Z-Ro & Chamillionaire) - Remix",4
10130,0.826,0.796,11,-5.647,0,0.131,0.0351,8.8e-06,0.16,0.732,140.007,Paul Wall,They Don't Know (feat. Mike Jones),4
10131,0.745,0.679,2,-11.083,1,0.186,0.0711,1.24e-05,0.147,0.484,80.017,Paul Wall,Talk About It,1
10132,0.577,0.698,1,-4.977,0,0.196,0.159,0.0,0.43,0.554,147.924,Paul Wall,Swangin in the Rain,4
10133,0.816,0.687,0,-6.098,1,0.189,0.101,0.0,0.13,0.614,140.035,Paul Wall,I'm a Playa (feat. Three 6 Mafia),1
10134,0.891,0.678,8,-5.537,0,0.224,0.225,0.0,0.364,0.821,140.031,Paul Wall,Still Sippin,4
10135,0.708,0.591,1,-6.047,1,0.118,4.98e-05,0.0,0.112,0.52,81.989,Paul Wall,I'm on Patron,1
10136,0.754,0.697,4,-6.924,1,0.151,0.168,0.0,0.117,0.694,129.928,Paul Wall,Legalize,1
10137,0.747,0.76,1,-4.442,0,0.167,0.142,0.0,0.179,0.557,95.073,Paul Wall,Live it Remix,4
10138,0.704,0.718,0,-7.718,1,0.0388,0.0108,0.0,0.18,0.632,130.108,Paul Wall,Bangin Screw,1
10139,0.678,0.745,1,-4.624,1,0.288,0.0463,0.0,0.144,0.478,154.164,Paul Wall,Money Time,3
10140,0.8,0.592,10,-7.497,0,0.192,0.0468,0.0,0.159,0.442,140.119,Paul Wall,Caught Ya Lookin',4
10141,0.862,0.423,0,-8.036,0,0.0436,0.166,5.35e-05,0.0996,0.226,119.985,Paul Wall,Crumble the Satellite,4
10142,0.576,0.814,9,-5.545,0,0.0554,0.00978,0.0,0.682,0.4,122.012,Paul Wall,Walls,5
10143,0.763,0.766,9,-3.643,1,0.287,0.0136,0.0,0.752,0.411,141.944,Paul Wall,Sippin' Tha Barre,5
10144,0.687,0.758,11,-6.985,1,0.297,0.0283,0.0,0.0917,0.6,84.974,Paul Wall,Trill (feat. B.G. and Bun B),3
10145,0.45,0.753,1,-5.825,1,0.262,0.000941,0.0,0.249,0.126,129.889,Paul Wall,Houston,0
10146,0.774,0.612,10,-6.235,0,0.228,0.317,0.00126,0.375,0.945,145.066,Paul Wall,Ridin' Dirty (feat. Trey Songz),4
10147,0.91,0.66,11,-8.501,0,0.0675,0.00273,0.0,0.0734,0.573,139.985,Paul Wall,Bust,4
10148,0.772,0.742,11,-5.725,0,0.198,0.0367,0.0,0.237,0.473,140.062,Paul Wall,They Don't Know (feat. Bun B),4
10149,0.818,0.662,9,-8.32,0,0.094,0.247,0.0,0.084,0.431,143.064,Paul Wall,Slab Sittin Low,4
10150,0.649,0.732,2,-7.543,1,0.261,0.000169,0.0483,0.867,0.486,141.151,Paul Wall,Back Against da Wall,5
10151,0.788,0.632,1,-8.561,1,0.356,0.0799,0.504,0.284,0.566,135.212,Paul Wall,Sittin' Sidewayz (feat. Big Pokey) - Screwed and Chopped,3
10152,0.642,0.704,0,-6.303,1,0.302,0.43,0.0,0.0576,0.567,153.904,Paul Wall,Just Paul Wall,3
10153,0.704,0.832,11,-6.283,0,0.174,0.138,0.0,0.118,0.637,154.534,Paul Wall,So Many Diamonds (feat. T.I.),4
10154,0.904,0.663,9,-7.249,1,0.369,0.0258,0.0,0.152,0.555,142.0,Paul Wall,Internet Going Nutz,3
10155,0.891,0.534,7,-6.617,1,0.41,0.312,0.0,0.344,0.639,92.891,DRODi,BOW DOWN,3
10156,0.899,0.597,6,-7.581,0,0.271,0.296,0.0,0.0998,0.455,144.992,DRODi,DRO-T,3
10157,0.877,0.546,11,-6.616,0,0.321,0.185,0.0,0.0783,0.593,132.056,DRODi,24z,3
10158,0.884,0.556,1,-8.576,1,0.324,0.198,0.0,0.377,0.525,129.959,DRODi,SLAP,3
10159,0.762,0.483,1,-9.852,1,0.194,0.113,3.3e-06,0.116,0.414,76.992,DRODi,PADRE,1
10160,0.8,0.691,1,-5.768,1,0.311,0.304,0.0,0.184,0.729,79.887,DRODi,SIDEWALK,3
10161,0.836,0.516,1,-7.905,1,0.127,0.128,0.0,0.105,0.271,155.011,DRODi,BENT,1
10162,0.92,0.561,1,-6.278,1,0.281,0.148,0.0,0.0985,0.6,134.968,DRODi,No Contracts,3
10163,0.949,0.561,8,-6.221,0,0.0526,0.544,0.0,0.0825,0.814,120.009,DRODi,Keep Up,4
10164,0.878,0.459,8,-8.942,1,0.273,0.355,0.0,0.0863,0.0505,123.052,DRODi,NO MIDS,3
10165,0.743,0.686,1,-8.655,1,0.301,0.0534,0.0,0.785,0.48,121.968,DRODi,Way 2 Hard,5
10166,0.453,0.482,4,-9.285,0,0.175,0.0889,0.0,0.121,0.11,160.743,DRODi,100 Acres,0
10167,0.968,0.286,8,-15.633,1,0.613,0.00637,1.38e-05,0.0757,0.295,120.025,DRODi,LUCiFER,3
10168,0.552,0.498,8,-9.887,1,0.283,0.0928,0.000282,0.177,0.29,94.076,DRODi,Free Da Trvp,3
10169,0.867,0.509,1,-7.744,1,0.282,0.0225,0.0,0.38,0.247,126.029,DRODi,Dungeons,3
10170,0.758,0.554,10,-13.056,0,0.378,0.129,0.0,0.204,0.733,160.047,DRODi,WHiP,3
10171,0.855,0.602,6,-7.734,0,0.207,0.0651,3.59e-06,0.134,0.195,131.022,DRODi,Stadiums,3
10172,0.35,0.428,5,-14.458,0,0.108,0.423,0.523,0.216,0.375,161.6,DRODi,Shikon Notama,6
10173,0.724,0.686,5,-3.034,0,0.0316,0.18,0.0,0.0573,0.451,111.816,DRODi,MARYJANE,4
10174,0.749,0.795,8,-3.806,1,0.145,0.0837,0.0,0.167,0.182,128.0,DRODi,HOOD FAVORiTE,0
10175,0.81,0.59,0,-9.393,1,0.413,0.188,0.0,0.112,0.639,131.878,DRODi,SAVAGE,3
10176,0.947,0.28,5,-15.579,0,0.428,0.0034,0.0,0.085,0.303,122.021,DRODi,REGULAR,3
10177,0.951,0.411,8,-16.355,1,0.421,0.0161,2.96e-06,0.243,0.0418,129.994,DRODi,MY SUPPLY,3
10178,0.854,0.674,0,-6.829,1,0.488,0.737,0.0,0.112,0.371,132.984,DRODi,Clvbb Muzikk,3
10179,0.601,0.61,4,-9.702,0,0.466,0.189,0.0,0.131,0.279,117.871,DRODi,Pigeon Hole,3
10180,0.955,0.51,5,-10.417,0,0.37,0.249,1.28e-06,0.123,0.555,114.056,DRODi,Wat Da Addee,3
10181,0.606,0.788,6,-7.878,0,0.336,0.0298,0.0,0.29,0.732,179.919,DRODi,Cigarillo Blues,3
10182,0.866,0.286,11,-16.883,1,0.342,0.00104,0.0,0.125,0.314,158.052,DRODi,BAD YiTCHES,3
10183,0.756,0.553,7,-8.819,1,0.259,0.0175,0.000137,0.231,0.433,82.012,DRODi,Prayers,3
10184,0.767,0.699,10,-7.174,0,0.47,0.756,0.0,0.0689,0.114,126.503,DRODi,FREEBANDS PT 2,3
10185,0.744,0.659,4,-7.225,1,0.269,0.0154,0.0446,0.0969,0.395,147.011,DRODi,Whiplash Dro,3
10186,0.694,0.195,8,-14.54,1,0.283,0.103,4.69e-06,0.117,0.0923,134.462,DRODi,POPEYE,3
10187,0.893,0.553,1,-5.397,1,0.264,0.107,0.00174,0.123,0.536,111.494,DRODi,3812,3
10188,0.615,0.859,6,-4.768,1,0.362,0.127,0.0,0.355,0.427,182.193,DRODi,FREEBANDS,3
10189,0.849,0.572,8,-12.696,1,0.184,0.295,0.000445,0.0689,0.161,127.948,DRODi,Anime Shawty,3
10190,0.493,0.418,7,-13.73,1,0.498,0.205,0.0,0.347,0.355,67.57,DRODi,SEX ON THE BEACH,3
10191,0.717,0.551,6,-9.554,0,0.435,0.516,3.89e-06,0.65,0.669,129.848,DRODi,Jokes On Me,3
10192,0.673,0.794,0,-3.946,0,0.11,0.284,0.0,0.478,0.371,136.985,DRODi,ANGELS&DEMONS,5
10193,0.845,0.311,1,-12.372,1,0.392,0.741,0.0,0.0937,0.35,110.157,DRODi,HOT BOY,3
10194,0.929,0.557,1,-9.737,1,0.259,0.0522,8.26e-06,0.0986,0.338,100.034,DRODi,Influencea,3
10195,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,21 Savage,Glock In My Lap,4
10196,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,21 Savage,Runnin,4
10197,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,21 Savage,ball w/o you,1
10198,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,21 Savage,Rich Nigga Shit (feat. Young Thug),4
10199,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,21 Savage,a lot,1
10200,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,21 Savage,Bank Account,3
10201,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,21 Savage,Immortal,3
10202,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,21 Savage,Mr. Right Now (feat. Drake),3
10203,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,21 Savage,No Heart,3
10204,0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,21 Savage,can't leave without it,3
10205,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,21 Savage,X (feat. Future),3
10206,0.63,0.399,5,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016,21 Savage,RIP Luv,0
10207,0.635,0.793,10,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,77.594,21 Savage,Many Men,6
10208,0.774,0.706,2,-6.494,1,0.355,0.00163,1.28e-06,0.104,0.382,152.891,21 Savage,Slidin,3
10209,0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996,21 Savage,Ghostface Killers (feat. Travis Scott),1
10210,0.862,0.274,0,-5.818,0,0.416,0.0974,0.185,0.183,0.154,77.492,21 Savage,My Choppa Hate Niggas,3
10211,0.959,0.55,5,-8.012,0,0.197,0.0187,0.0,0.112,0.798,130.024,21 Savage,pad lock,4
10212,0.703,0.709,9,-6.452,1,0.402,0.00908,0.0,0.127,0.569,140.998,21 Savage,Red Opps,3
10213,0.697,0.709,11,-6.642,0,0.298,0.041,0.000296,0.0886,0.439,155.023,21 Savage,Brand New Draco,3
10214,0.845,0.399,1,-7.509,1,0.312,0.00525,0.741,0.102,0.148,143.049,21 Savage,Rap Saved Me (feat. Quavo),6
10215,0.823,0.703,8,-2.691,1,0.298,0.0161,1.35e-06,0.294,0.26,178.043,21 Savage,No Opp Left Behind,3
10216,0.84,0.543,1,-7.738,1,0.476,0.0399,0.0,0.117,0.161,170.067,21 Savage,asmr,3
10217,0.775,0.566,11,-6.661,1,0.283,0.0381,0.000341,0.127,0.479,160.351,21 Savage,Said N Done,3
10218,0.475,0.692,1,-8.327,1,0.398,0.0533,6.49e-06,0.18,0.241,181.167,21 Savage,3AM on Glenwood,3
10219,0.726,0.597,7,-8.574,1,0.145,0.128,0.0326,0.131,0.367,83.021,21 Savage,Dip Dip,1
10220,0.814,0.659,2,-4.475,1,0.0811,0.00161,0.0254,0.499,0.13,88.521,21 Savage,Spiral,5
10221,0.885,0.52,1,-8.353,1,0.359,0.000244,1.16e-06,0.454,0.306,84.022,21 Savage,1.5,3
10222,0.831,0.532,0,-5.319,0,0.301,0.0652,0.0,0.464,0.364,140.105,21 Savage,My Dawg,3
10223,0.718,0.648,5,-6.808,0,0.0649,0.000142,0.0,0.0972,0.0944,141.023,21 Savage,BETRAYED,4
10224,0.799,0.381,1,-7.147,1,0.465,0.354,3.11e-06,0.135,0.0488,158.021,21 Savage,Disrespectful,3
10225,0.593,0.632,6,-5.381,0,0.541,0.0133,0.0,0.64,0.0789,173.369,21 Savage,out for the night - part 2,3
10226,0.821,0.671,9,-5.893,1,0.18,0.00843,8.5e-05,0.0972,0.494,145.953,21 Savage,Snitches & Rats (feat. Young Nudy),1
10227,0.803,0.579,8,-7.024,1,0.229,0.48,0.0,0.115,0.335,140.077,Young Nudy,Brussel Sprout,3
10228,0.877,0.569,1,-7.392,1,0.289,0.325,2.9e-06,0.164,0.318,133.95,Young Nudy,Nun To Do,3
10229,0.704,0.594,2,-6.966,1,0.211,0.0493,5.29e-05,0.132,0.296,78.585,Young Nudy,Spaced Out,3
10230,0.767,0.583,1,-7.92,1,0.193,0.264,0.0,0.123,0.255,142.957,Young Nudy,Mister (feat. 21 Savage),3
10231,0.797,0.418,1,-8.136,1,0.351,0.0798,0.0,0.263,0.15,145.925,Young Nudy,Project X,3
10232,0.729,0.516,1,-6.358,1,0.159,0.0357,0.0,0.146,0.325,78.447,Young Nudy,Okra,1
10233,0.783,0.54,6,-7.16,1,0.328,0.0643,0.0,0.13,0.4,100.002,Young Nudy,Duntsane,3
10234,0.839,0.46,11,-8.68,0,0.279,0.103,0.0,0.475,0.348,130.012,Young Nudy,"Black Hippie, White Hipster",3
10235,0.751,0.87,2,-5.088,1,0.395,0.294,0.0,0.0525,0.775,119.84,Young Nudy,Loaded Baked Potato,3
10236,0.837,0.504,8,-9.182,1,0.269,0.0912,0.000733,0.111,0.535,140.027,Young Nudy,Green Bean,3
10237,0.817,0.67,1,-7.299,1,0.221,0.105,3.3e-06,0.366,0.471,133.053,Young Nudy,Extendo (feat. Lil Uzi Vert),3
10238,0.864,0.548,11,-9.434,0,0.175,0.000179,0.0,0.102,0.207,134.991,Young Nudy,Since When (feat. 21 Savage),4
10239,0.643,0.667,11,-8.109,1,0.317,0.0085,0.0251,0.378,0.264,162.95,Young Nudy,Old School,3
10240,0.69,0.754,4,-5.824,0,0.0654,0.275,0.000775,0.175,0.446,82.971,Young Nudy,Fish & Chips,4
10241,0.728,0.54,9,-7.635,1,0.157,0.0204,0.0439,0.113,0.568,76.508,Young Nudy,Fresh As Fuck,1
10242,0.79,0.745,1,-6.442,0,0.291,0.01,0.000923,0.422,0.728,145.025,Young Nudy,Blue Cheese Salad,3
10243,0.789,0.681,5,-5.434,0,0.181,0.204,7.28e-06,0.0982,0.512,141.947,Young Nudy,McChicken,4
10244,0.906,0.632,1,-6.334,1,0.169,0.165,0.00199,0.105,0.51,145.049,Young Nudy,M.R.E.,1
10245,0.668,0.639,0,-6.561,1,0.0406,0.00163,5.42e-05,0.214,0.119,145.016,Young Nudy,Shrimp,0
10246,0.812,0.557,1,-7.073,1,0.206,0.151,0.000119,0.407,0.493,140.068,Young Nudy,KitKat,3
10247,0.918,0.613,8,-3.995,0,0.239,0.189,5.09e-05,0.104,0.57,129.984,Young Nudy,Barbecue,3
10248,0.765,0.679,8,-7.299,1,0.339,0.169,0.0,0.397,0.663,157.137,Young Nudy,Jugg,3
10249,0.252,0.987,8,-2.993,0,0.305,0.00382,0.0,0.196,0.236,199.874,MY FIRST STORY,"1,000,000 TIMES feat. chelly (EGOIST)",0
10250,0.431,0.993,7,-2.67,0,0.119,0.000401,0.0,0.39,0.26,99.999,MY FIRST STORY,REVIVER,4
10251,0.528,0.957,5,-4.358,1,0.11,0.000127,0.0,0.119,0.444,107.556,MY FIRST STORY,King & Ashley,0
10252,0.485,0.946,6,-3.721,0,0.11,0.0068,0.0,0.289,0.621,130.059,MY FIRST STORY,I'm a mess,4
10253,0.502,0.931,2,-3.676,1,0.0577,0.000143,0.0,0.54,0.365,99.955,MY FIRST STORY,不可逆リプレイス,5
10254,0.475,0.924,0,-4.608,1,0.0953,0.00155,0.0,0.0942,0.32,130.067,MY FIRST STORY,CRAZY BEAUTIFUL NIGHT,0
10255,0.55,0.929,10,-4.399,1,0.107,0.000859,7.43e-06,0.066,0.315,144.94,MY FIRST STORY,メリーゴーランド,0
10256,0.504,0.894,6,-3.37,0,0.0833,0.00155,0.0,0.101,0.54,132.945,MY FIRST STORY,東京ミッドナイト,4
10257,0.315,0.967,5,-3.459,0,0.19,3.48e-05,2.95e-05,0.356,0.49,200.08,MY FIRST STORY,ALONE,0
10258,0.34,0.977,6,-2.642,0,0.16,7.33e-05,0.0,0.22,0.325,195.14,MY FIRST STORY,Nothing In The Story,0
10259,0.291,0.97,4,-2.839,0,0.382,0.00301,0.0,0.31,0.28,180.292,MY FIRST STORY,LEADER,3
10260,0.335,0.97,4,-3.914,1,0.168,0.00266,0.0,0.576,0.462,93.43,MY FIRST STORY,虚言NEUROSE,5
10261,0.466,0.958,4,-2.486,0,0.0827,0.00306,0.0,0.062,0.487,97.941,MY FIRST STORY,アンダーグラウンド,4
10262,0.516,0.961,2,-3.926,1,0.0521,0.00452,0.0,0.241,0.38,100.007,MY FIRST STORY,アンビシャス,0
10263,0.383,0.927,5,-2.744,1,0.0679,0.128,0.0,0.206,0.712,170.082,MY FIRST STORY,ハイエナ,0
10264,0.5,0.973,5,-4.327,0,0.0831,0.00109,0.0,0.244,0.445,92.499,MY FIRST STORY,廻廻奇譚,4
10265,0.621,0.471,0,-8.097,1,0.0312,0.662,0.0,0.09,0.401,134.948,MY FIRST STORY,告白,2
10266,0.429,0.978,7,-2.784,1,0.0975,0.00114,1.42e-05,0.132,0.3,97.431,MY FIRST STORY,無告,0
10267,0.671,0.716,5,-6.489,0,0.104,0.164,0.0,0.209,0.689,119.924,MY FIRST STORY,Dreaming of you,4
10268,0.678,0.886,2,-4.366,0,0.148,0.0127,0.0,0.0912,0.429,120.001,MY FIRST STORY,Listen,4
10269,0.473,0.977,9,-2.783,1,0.229,0.00131,0.0,0.215,0.23,95.009,MY FIRST STORY,LET IT DIE,0
10270,0.397,0.983,9,-4.739,0,0.0793,0.000486,0.576,0.318,0.165,170.117,MY FIRST STORY,Falling Down,0
10271,0.491,0.967,1,-3.95,1,0.142,0.000577,0.000658,0.328,0.447,90.04,MY FIRST STORY,MEMORIES,0
10272,0.571,0.779,7,-4.603,0,0.0388,0.0432,0.0,0.103,0.514,130.005,MY FIRST STORY,PARADOX,4
10273,0.43,0.637,4,-5.717,1,0.0473,0.136,0.0,0.352,0.511,169.785,MY FIRST STORY,二十億光年の恋,0
10274,0.441,0.95,1,-3.412,0,0.106,0.0205,0.0,0.157,0.3,104.834,MY FIRST STORY,MINORS,4
